Node,Betweenness,BridgingCoefficient,BridgingCentrality
594,0.0000100502,0.0000000000,0.0000000000
925,0.0000000000,0.0000000000,0.0000000000
4252,0.0000055925,0.5625000000,0.0000031458
2175,0.0000013373,1.0000000000,0.0000013373
899,0.0000003647,0.0000000000,0.0000000000
2560,0.0000035662,0.5000000000,0.0000017831
203,0.0000078213,0.0000000000,0.0000000000
3084,0.0000021884,0.5000000000,0.0000010942
727,0.0000008105,0.0000000000,0.0000000000
1932,0.0000073553,0.5000000000,0.0000036777
716,0.0000000000,0.0000000000,0.0000000000
211,0.0000000000,0.0000000000,0.0000000000
2568,0.0000040120,0.6111111111,0.0000024518
1215,0.0000024720,0.5000000000,0.0000012360
106,0.0000000000,0.0000000000,0.0000000000
2463,0.0000044172,0.1666666667,0.0000007362
1721,0.0000000000,0.0000000000,0.0000000000
69,0.0000000000,0.0000000000,0.0000000000
2426,0.0000015805,0.0000000000,0.0000000000
1419,0.0000039512,0.0000000000,0.0000000000
1378,0.0000058761,1.0000000000,0.0000058761
269,0.0000011347,0.0000000000,0.0000000000
2626,0.0000032825,1.0000000000,0.0000032825
1530,0.0000037283,0.0000000000,0.0000000000
421,0.0000000000,0.0000000000,0.0000000000
3956,0.0000011144,0.5416666667,0.0000006037
1599,0.0000013779,0.0000000000,0.0000000000
629,0.0000000000,0.0000000000,0.0000000000
665,0.0000000000,0.0000000000,0.0000000000
1279,0.0000051872,0.0000000000,0.0000000000
170,0.0000000000,0.0000000000,0.0000000000
1347,0.0000219038,0.5000000000,0.0000109519
238,0.0000000000,0.0000000000,0.0000000000
4140,0.0000001216,0.0000000000,0.0000000000
1783,0.0000000000,0.0000000000,0.0000000000
376,0.0000000000,0.0000000000,0.0000000000
2733,0.0000111444,0.2500000000,0.0000027861
946,0.0000000000,0.0000000000,0.0000000000
4388,0.0000053088,0.6394557823,0.0000033947
4458,0.0000013373,0.3750000000,0.0000005015
2101,0.0000053898,0.5833333333,0.0000031441
661,0.0000038499,1.0000000000,0.0000038499
728,0.0000068690,0.5000000000,0.0000034345
1948,0.0000038499,0.2500000000,0.0000009625
2288,0.0000030596,0.1250000000,0.0000003825
4075,0.0000064840,0.3857142857,0.0000025010
3967,0.0000009321,0.2777777778,0.0000002589
1610,0.0000045186,1.0000000000,0.0000045186
640,0.0000000000,0.0000000000,0.0000000000
2997,0.0000080307,0.2222222222,0.0000017846
