Node_ID	Betweenness_Centrality
4609	35633.242188
7172	35628.054688
444	35586.031250
3514	35532.171875
11440	35529.855469
94	35444.398438
1850	35401.699219
2508	35387.218750
5304	35361.289062
5663	35357.617188
3649	35278.773438
2595	35243.718750
4257	35215.046875
305	35197.652344
7292	35154.007812
3376	35103.023438
1563	35093.105469
2265	35071.664062
1813	35022.863281
4808	34968.593750
9316	34901.949219
11317	34881.632812
4666	34872.933594
8393	34845.367188
3805	34836.308594
564	34836.050781
8185	34799.519531
2879	34744.738281
6864	34715.789062
1025	34683.175781
7374	34641.125000
4312	34618.667969
452	34607.531250
11800	34571.339844
1255	34534.726562
3738	34482.562500
2350	34435.132812
8592	34395.402344
8365	34363.917969
7590	34339.664062
1761	34283.828125
4406	34201.714844
5901	34191.226562
11359	34155.101562
8556	34154.132812
7163	34152.179688
6604	34115.890625
6780	34047.667969
5843	34016.140625
468	33995.812500
5331	33992.855469
1880	33983.554688
269	33976.812500
4290	33958.476562
308	33915.609375
8579	33903.992188
11020	33895.675781
349	33877.109375
147	33857.511719
6149	33839.343750
7055	33833.613281
12234	33808.648438
2307	33804.226562
7649	33774.976562
2135	33750.539062
6362	33698.773438
165	33668.523438
7109	33625.027344
507	33572.230469
8918	33511.261719
3575	33491.718750
8451	33487.796875
802	33399.468750
2270	33356.480469
5703	33329.312500
3102	33314.859375
1026	33282.101562
1078	33241.496094
6343	33238.402344
7758	33236.785156
359	33230.914062
171	33218.105469
2844	33194.218750
3070	33162.437500
928	33126.992188
4296	33113.167969
3286	33092.152344
3629	33062.355469
2120	33056.046875
6226	33040.324219
591	32982.878906
12086	32970.390625
906	32950.832031
2898	32936.179688
5611	32884.167969
10356	32879.484375
2716	32875.613281
6505	32872.917969
6337	32870.796875
810	32808.253906
2513	32802.714844
1847	32704.964844
314	32673.287109
563	32672.931641
7287	32661.830078
6234	32654.806641
9171	32648.662109
3013	32612.419922
4627	32608.140625
1113	32598.935547
1459	32575.492188
853	32545.410156
5324	32526.734375
4411	32496.646484
8853	32447.083984
7555	32422.849609
1535	32307.644531
4194	32246.541016
3203	32233.763672
5838	32226.681641
11571	32186.076172
260	32181.660156
7158	32148.968750
3046	32138.144531
10423	32114.798828
6065	32043.140625
1488	32023.039062
11083	32018.583984
9627	31993.593750
4675	31971.453125
6655	31952.542969
6913	31939.753906
412	31896.759766
1547	31893.230469
929	31856.564453
5293	31849.357422
118	31845.478516
1610	31844.761719
6636	31834.408203
7062	31805.820312
6077	31767.103516
7059	31747.449219
4268	31718.791016
6832	31681.966797
2956	31679.632812
5167	31656.175781
9131	31625.134766
718	31621.400391
2837	31594.199219
7207	31558.115234
10217	31543.679688
2348	31542.394531
2118	31516.123047
7164	31489.478516
6249	31427.908203
9994	31392.097656
6932	31361.820312
911	31340.662109
7712	31339.595703
11025	31324.490234
206	31310.974609
1553	31274.294922
2885	31253.125000
4887	31172.794922
4604	31149.142578
201	31147.298828
6137	31113.646484
2626	31093.582031
5264	31031.500000
3457	31008.654297
7914	31002.158203
4215	30960.767578
2978	30924.339844
368	30908.623047
9456	30893.689453
2479	30804.742188
76	30742.630859
242	30728.316406
6776	30714.542969
990	30705.140625
4119	30690.730469
1191	30687.476562
2396	30666.207031
3703	30658.603516
6509	30612.283203
2335	30502.503906
3308	30500.041016
5974	30490.062500
1777	30487.912109
2756	30483.488281
7670	30390.880859
9338	30372.009766
3553	30315.634766
4229	30298.958984
1095	30293.345703
6924	30279.072266
12045	30271.695312
5195	30221.947266
922	30196.130859
167	30192.224609
9290	30188.574219
876	30165.371094
3797	30164.468750
108	30109.417969
6874	30023.486328
5333	29959.933594
2026	29957.919922
7205	29942.546875
483	29932.796875
4182	29903.980469
8796	29887.515625
7033	29846.214844
1660	29844.644531
3518	29841.441406
3816	29832.613281
11395	29805.085938
1525	29767.951172
7166	29756.041016
8002	29736.380859
8473	29692.472656
4343	29653.777344
5836	29653.070312
1381	29599.843750
5883	29597.431641
279	29572.447266
4030	29562.283203
319	29546.109375
1872	29513.003906
7679	29509.882812
3701	29456.591797
2961	29443.548828
706	29436.398438
7676	29362.367188
4537	29354.447266
4823	29301.744141
582	29296.648438
9967	29277.179688
3134	29273.529297
2114	29222.677734
6483	29173.812500
2496	29172.195312
609	29066.443359
218	29007.687500
4153	28997.121094
8119	28980.931641
7098	28944.982422
1305	28889.404297
10598	28876.509766
6934	28871.427734
10241	28869.878906
325	28843.095703
7470	28829.757812
1148	28817.888672
6632	28806.773438
9947	28795.851562
7446	28772.189453
276	28735.599609
6500	28652.617188
4088	28641.992188
1315	28607.408203
4048	28554.287109
34	28552.480469
9027	28540.330078
8480	28526.582031
3605	28515.195312
8252	28502.931641
1682	28493.312500
3452	28488.253906
9380	28460.335938
1484	28456.162109
7608	28431.488281
829	28414.630859
882	28393.435547
5488	28363.718750
5729	28359.205078
11362	28356.654297
7299	28333.406250
3826	28281.865234
4577	28258.894531
1136	28258.718750
3195	28241.380859
6382	28232.828125
456	28196.152344
9392	28183.625000
4063	28170.626953
6129	28147.687500
8722	28138.064453
844	28065.697266
2474	28040.484375
8337	28019.242188
7786	28018.195312
939	27998.095703
666	27972.724609
6246	27948.101562
6973	27934.496094
1453	27929.248047
4133	27899.384766
9178	27894.703125
3487	27894.027344
2838	27884.306641
10433	27772.929688
6791	27763.775391
4076	27751.105469
5515	27738.986328
3160	27692.015625
6023	27678.427734
13	27654.453125
6200	27578.855469
247	27562.105469
6496	27540.554688
10126	27530.316406
8025	27519.115234
4936	27506.767578
10184	27464.322266
2267	27445.640625
472	27440.910156
111	27437.824219
2812	27436.490234
2038	27398.568359
9924	27397.253906
1543	27388.755859
7273	27353.357422
8236	27350.753906
8800	27346.542969
1677	27285.757812
6976	27283.000000
8930	27278.371094
2156	27272.826172
9547	27268.083984
4201	27229.080078
6498	27215.806641
10398	27181.820312
5045	27137.417969
5769	27121.646484
4142	27118.369141
6325	27075.976562
7084	27055.066406
2593	27037.425781
10220	27013.541016
11831	27003.365234
115	27001.574219
8887	26966.156250
548	26960.195312
4270	26954.228516
2609	26933.453125
9224	26910.554688
2584	26891.699219
3819	26849.320312
4007	26837.181641
4	26812.302734
6883	26776.949219
8595	26754.929688
5257	26695.919922
6554	26694.376953
7659	26693.605469
8129	26683.326172
228	26664.986328
892	26612.906250
3270	26605.748047
7269	26584.179688
9353	26575.384766
9467	26564.595703
2246	26561.853516
2543	26533.351562
3408	26483.603516
11432	26454.048828
667	26439.011719
6315	26430.423828
1205	26402.068359
9274	26385.240234
6808	26382.382812
230	26353.560547
2411	26347.728516
9781	26342.238281
4520	26328.681641
6501	26324.500000
6558	26306.970703
3780	26285.890625
7175	26271.992188
8616	26243.533203
9010	26206.068359
8001	26200.326172
1003	26181.298828
5136	26167.285156
2933	26150.664062
931	26142.953125
755	26118.173828
2521	26091.673828
5948	26079.011719
334	26065.724609
4227	26048.972656
10074	26028.615234
5096	26017.892578
1144	25992.675781
4479	25966.542969
8938	25950.601562
6862	25943.753906
5212	25940.566406
1452	25875.439453
10394	25864.681641
2007	25857.087891
8315	25853.375000
8225	25824.666016
947	25801.029297
1667	25791.701172
1012	25770.201172
2723	25753.949219
10411	25745.070312
333	25742.419922
11318	25724.808594
6555	25708.341797
8089	25707.703125
10461	25706.894531
4279	25692.923828
5183	25668.583984
4095	25648.580078
8488	25619.791016
2403	25599.669922
4985	25589.896484
9448	25571.906250
1473	25480.220703
2185	25476.789062
3541	25431.228516
8442	25416.580078
6484	25392.628906
7882	25371.048828
10936	25365.203125
408	25365.066406
5403	25350.207031
1325	25316.167969
2269	25311.691406
5873	25295.560547
4132	25282.482422
6938	25273.765625
3385	25269.490234
518	25266.917969
5366	25259.451172
597	25256.626953
3865	25223.632812
10468	25219.533203
8485	25215.968750
1878	25209.474609
3814	25208.552734
3532	25191.160156
5395	25190.923828
7791	25176.675781
11133	25174.412109
8107	25173.628906
9078	25161.445312
8247	25157.648438
6257	25150.281250
6910	25146.291016
4629	25142.431641
1994	25131.935547
1611	25130.742188
6748	25117.712891
9915	25113.359375
5480	25104.089844
7621	25072.521484
2922	25058.060547
2744	25051.798828
3829	25045.455078
1104	25045.167969
5039	25041.376953
4309	25028.812500
10403	25027.505859
6577	25019.726562
5929	25004.853516
3394	25004.312500
5765	24991.136719
704	24987.425781
4467	24985.003906
8327	24985.000000
4920	24985.000000
12453	24984.996094
4376	24984.000000
1680	24983.998047
9650	24945.742188
1015	24930.638672
6873	24901.841797
8388	24883.050781
6892	24847.144531
7456	24819.087891
2316	24815.941406
943	24806.931641
2094	24712.806641
6103	24695.406250
1107	24665.308594
10245	24664.591797
12421	24662.994141
2206	24471.205078
3410	24453.083984
10361	24415.042969
4277	24408.763672
4597	24387.375000
3558	24321.669922
2004	24256.115234
2090	24245.601562
9175	24242.529297
2464	24219.980469
84	24208.664062
6371	24202.945312
4570	24175.326172
2042	24160.005859
284	24145.158203
845	24071.556641
12263	24013.718750
12258	24013.718750
12256	24013.718750
5260	23983.064453
4058	23954.986328
5483	23927.615234
4242	23883.884766
1202	23861.458984
9544	23841.970703
4103	23823.228516
1659	23789.214844
5953	23778.470703
9157	23759.644531
3962	23734.087891
8201	23721.957031
3960	23714.992188
38	23699.876953
6613	23537.937500
1275	23532.740234
5456	23498.755859
1699	23482.074219
2773	23381.107422
986	23349.812500
4474	23348.371094
785	23324.759766
594	23316.167969
1630	23274.519531
6370	23267.625000
8776	23252.160156
8590	23240.128906
2079	23209.083984
1002	23206.289062
448	23199.556641
8048	23188.398438
4866	23137.562500
995	23082.269531
3579	23057.699219
2552	23050.794922
5991	23037.261719
3769	23010.287109
355	22931.156250
11497	22917.363281
2311	22916.044922
11238	22912.634766
4198	22902.277344
3840	22900.513672
8341	22900.226562
5292	22886.048828
6623	22866.552734
11229	22853.431641
1580	22849.917969
3377	22796.142578
9520	22771.625000
2328	22754.929688
11384	22720.996094
8694	22716.746094
3723	22704.150391
270	22684.074219
6927	22677.974609
5360	22673.900391
11357	22669.294922
3332	22666.814453
4049	22655.396484
1664	22649.318359
2840	22636.332031
7560	22627.371094
6608	22580.121094
8301	22549.005859
1589	22477.935547
6322	22469.591797
6243	22440.904297
3520	22375.660156
2929	22369.888672
5612	22369.125000
4419	22367.193359
4034	22360.658203
3569	22313.785156
2437	22293.216797
663	22274.906250
2065	22255.515625
1214	22243.048828
5343	22229.285156
11720	22201.177734
3556	22164.578125
4694	22152.843750
6230	22139.847656
7247	22136.767578
7029	22136.224609
1765	22128.318359
1685	22125.001953
9429	22091.675781
6918	22068.207031
2278	21984.923828
6977	21976.810547
4083	21964.623047
1752	21954.841797
3074	21952.402344
1248	21926.421875
1106	21897.757812
5497	21877.199219
503	21875.744141
2261	21871.412109
9933	21866.085938
1222	21828.462891
4572	21824.156250
9241	21819.425781
9838	21794.796875
2273	21767.296875
7653	21766.542969
902	21758.539062
6732	21731.220703
182	21727.683594
6974	21726.878906
4336	21710.380859
11187	21708.019531
6050	21678.541016
8558	21641.025391
3631	21625.648438
841	21537.482422
3228	21518.808594
2111	21509.900391
818	21505.701172
4790	21475.609375
1666	21435.748047
8412	21434.902344
6686	21421.552734
1694	21380.587891
2789	21339.652344
3647	21319.533203
12027	21252.031250
4152	21244.335938
10415	21222.988281
6508	21190.623047
4837	21166.480469
731	21156.474609
7611	21124.650391
2800	21118.187500
1860	21071.855469
7540	21070.412109
997	21066.623047
867	21047.402344
8743	21027.076172
5601	20955.179688
1360	20951.416016
1285	20905.773438
8221	20891.611328
9921	20889.953125
2097	20864.402344
8389	20848.468750
5227	20844.287109
5535	20833.376953
10087	20819.232422
651	20786.566406
2378	20724.730469
9885	20709.876953
9122	20681.724609
8501	20666.380859
1940	20653.941406
11579	20645.228516
6839	20623.933594
650	20620.607422
2200	20619.785156
6113	20618.845703
759	20596.800781
659	20580.789062
792	20580.472656
5507	20549.425781
8701	20541.056641
2600	20525.480469
585	20481.240234
9368	20460.277344
1819	20454.623047
1802	20454.285156
10464	20437.869141
1240	20436.986328
9874	20411.093750
156	20410.052734
905	20409.236328
3509	20408.630859
3036	20404.343750
954	20396.750000
4983	20390.828125
7015	20373.960938
154	20359.068359
8680	20310.701172
2139	20299.623047
9162	20298.781250
3634	20250.746094
2828	20222.542969
5016	20194.699219
2150	20171.439453
4471	20156.371094
10466	20082.513672
5777	20034.228516
6879	20033.513672
8239	19987.781250
1456	19985.789062
7995	19962.523438
2966	19956.007812
1252	19903.228516
7045	19845.757812
4185	19842.871094
5142	19806.546875
6929	19802.970703
3969	19756.062500
9782	19729.642578
1981	19713.044922
3915	19704.867188
5420	19681.966797
5335	19657.570312
3615	19643.376953
11400	19603.357422
12014	19560.437500
364	19547.988281
6001	19544.042969
4327	19508.548828
7534	19508.527344
2422	19503.796875
8625	19457.703125
3225	19434.119141
613	19428.949219
2976	19420.587891
2997	19416.060547
855	19414.134766
6416	19386.638672
474	19383.216797
2583	19366.640625
1254	19311.617188
6120	19311.103516
664	19257.396484
283	19254.482422
944	19249.929688
9743	19248.220703
7720	19243.691406
5760	19227.890625
4480	19218.361328
671	19209.519531
1770	19130.994141
3996	19105.505859
6472	19096.726562
5682	19094.449219
1776	19070.220703
1344	19049.912109
3662	19047.267578
8306	19040.601562
1720	19038.988281
9114	19005.628906
1519	18961.685547
9278	18891.308594
2048	18860.486328
7755	18848.601562
5999	18821.007812
4487	18806.417969
898	18799.898438
3154	18788.910156
10359	18776.130859
3071	18750.726562
6372	18668.939453
89	18660.216797
3317	18641.736328
6179	18632.863281
3497	18623.531250
887	18605.332031
188	18598.207031
1987	18576.017578
3316	18557.359375
10934	18538.835938
4157	18513.826172
10919	18509.865234
6298	18501.886719
4415	18480.126953
6887	18466.812500
114	18452.853516
7469	18444.855469
2070	18408.246094
2195	18401.927734
3339	18393.925781
9660	18389.902344
4453	18388.919922
1372	18385.189453
9713	18382.261719
3054	18370.765625
9179	18355.359375
10367	18342.044922
3306	18332.777344
4021	18301.501953
1229	18300.082031
7264	18299.767578
7821	18259.390625
1077	18254.777344
599	18249.843750
1956	18244.910156
5413	18243.564453
5983	18241.890625
10431	18240.339844
2315	18223.966797
2960	18222.152344
1097	18206.978516
7283	18204.507812
4483	18198.542969
2470	18182.496094
5684	18167.236328
3291	18166.382812
5443	18151.685547
5392	18125.251953
434	18092.894531
967	18079.839844
11333	18062.962891
2233	18060.072266
5893	18037.308594
1151	18021.236328
3837	18021.132812
4819	18016.960938
99	17987.099609
3226	17977.398438
2054	17968.005859
9	17965.220703
8244	17958.841797
7683	17947.416016
9408	17945.027344
2286	17916.980469
30	17907.289062
2614	17892.478516
2016	17879.017578
2372	17865.656250
3029	17860.414062
4501	17843.671875
907	17816.615234
899	17811.683594
1831	17803.738281
254	17801.080078
4435	17796.875000
5707	17793.951172
2202	17786.548828
9470	17767.039062
2414	17758.857422
2318	17746.335938
4608	17740.261719
856	17728.074219
1	17718.820312
925	17709.882812
2803	17689.017578
5137	17680.806641
2982	17648.353516
2006	17643.820312
1998	17612.558594
3757	17608.273438
11410	17565.433594
1321	17537.523438
1865	17495.291016
7008	17475.154297
4545	17466.560547
2001	17462.173828
3185	17452.892578
1192	17429.755859
6025	17411.851562
8929	17370.576172
189	17366.158203
7140	17360.197266
467	17352.507812
1218	17345.810547
11321	17343.482422
1037	17296.714844
1559	17294.128906
1017	17292.625000
2546	17228.587891
1166	17219.166016
8748	17195.078125
290	17189.472656
1490	17182.417969
422	17154.326172
4896	17123.761719
2019	17119.658203
5353	17106.794922
7753	17095.138672
1646	17069.203125
4784	17064.599609
6800	17057.835938
8455	17044.423828
3803	17041.613281
7442	17030.421875
3335	17000.693359
4950	16974.033203
1768	16941.660156
4789	16941.261719
2105	16924.408203
2656	16877.597656
1838	16865.316406
677	16825.466797
7223	16815.777344
7245	16808.957031
3439	16800.380859
9617	16796.216797
2009	16768.222656
5619	16765.494141
4850	16762.160156
657	16729.212891
3560	16713.867188
812	16697.595703
2579	16677.513672
3995	16657.685547
2100	16647.455078
5594	16646.494141
3302	16645.562500
4081	16637.580078
859	16633.015625
8740	16620.355469
3682	16598.673828
96	16576.554688
