Node_ID	Betweenness_Centrality	Rank
153	34506.621094	1260
3017	34491.785156	1261
2007	34476.089844	1262
2077	34398.332031	1263
7205	34371.511719	1264
6152	34271.066406	1265
10122	34270.625000	1266
1445	34267.035156	1267
1052	34214.804688	1268
5060	34214.484375	1269
6703	34204.613281	1270
9685	34186.960938	1271
2469	34177.699219	1272
2552	34111.722656	1273
5360	34105.203125	1274
8075	34068.355469	1275
6973	34064.605469	1276
444	34060.914062	1277
67	34017.367188	1278
943	34013.355469	1279
8110	33921.167969	1280
8357	33914.546875	1281
10054	33854.816406	1282
3574	33828.296875	1283
2139	33739.230469	1284
1548	33673.441406	1285
4964	33669.218750	1286
1904	33664.234375	1287
6606	33642.949219	1288
3053	33641.363281	1289
4120	33581.753906	1290
6939	33545.085938	1291
847	33440.433594	1292
1487	33435.804688	1293
3846	33403.050781	1294
831	33390.984375	1295
3028	33350.257812	1296
1563	33342.433594	1297
1324	33217.531250	1298
1523	33176.917969	1299
1745	33175.238281	1300
10322	33117.644531	1301
6209	33097.292969	1302
3869	33090.250000	1303
151	33081.191406	1304
8355	33007.753906	1305
1380	33005.285156	1306
3589	32934.019531	1307
792	32928.925781	1308
6811	32916.597656	1309
10351	32891.820312	1310
8350	32829.449219	1311
4	32818.156250	1312
3074	32801.515625	1313
3121	32795.031250	1314
1554	32786.160156	1315
6395	32753.201172	1316
100	32734.396484	1317
927	32702.837891	1318
274	32678.689453	1319
53	32677.146484	1320
6498	32652.441406	1321
1103	32604.859375	1322
7734	32565.902344	1323
3416	32530.640625	1324
4016	32528.929688	1325
5697	32522.494141	1326
9935	32512.769531	1327
1490	32459.619141	1328
1944	32449.527344	1329
10450	32438.226562	1330
1192	32436.937500	1331
211	32427.000000	1332
7011	32402.421875	1333
4287	32385.177734	1334
570	32339.728516	1335
6465	32325.597656	1336
512	32301.886719	1337
7059	32169.667969	1338
6472	32148.884766	1339
206	32127.291016	1340
4858	32090.851562	1341
1901	32081.992188	1342
2256	32054.257812	1343
8824	32009.697266	1344
3115	32000.550781	1345
43	31999.404297	1346
178	31997.675781	1347
9921	31986.988281	1348
1416	31980.281250	1349
971	31971.210938	1350
5527	31934.179688	1351
1114	31923.435547	1352
6137	31917.712891	1353
1202	31867.380859	1354
6582	31842.712891	1355
645	31802.218750	1356
4578	31767.183594	1357
1177	31760.800781	1358
8762	31760.392578	1359
11126	31745.275391	1360
7729	31708.193359	1361
1783	31695.660156	1362
468	31646.441406	1363
5622	31645.478516	1364
1255	31614.685547	1365
7761	31568.308594	1366
56	31540.580078	1367
2004	31502.230469	1368
2500	31418.923828	1369
1333	31408.128906	1370
8445	31394.664062	1371
1305	31393.730469	1372
4616	31376.492188	1373
6144	31359.257812	1374
1709	31350.423828	1375
8140	31325.558594	1376
2774	31315.335938	1377
4125	31308.662109	1378
8082	31289.166016	1379
6036	31223.728516	1380
9346	31198.304688	1381
344	31185.919922	1382
9324	31165.582031	1383
34	31157.720703	1384
9744	31109.130859	1385
3345	31099.804688	1386
5243	30926.861328	1387
6875	30900.675781	1388
559	30827.330078	1389
3619	30816.244141	1390
9051	30816.144531	1391
849	30807.003906	1392
8517	30752.820312	1393
11764	30745.667969	1394
7134	30743.972656	1395
1848	30694.343750	1396
2049	30683.748047	1397
8533	30668.574219	1398
5516	30594.072266	1399
3224	30588.742188	1400
1762	30494.564453	1401
3821	30447.476562	1402
3899	30432.638672	1403
1470	30379.195312	1404
3286	30352.023438	1405
8683	30333.156250	1406
3631	30249.009766	1407
3332	30240.681641	1408
5240	30229.212891	1409
2812	30221.257812	1410
6141	30213.578125	1411
1850	30161.277344	1412
1933	29942.734375	1413
1017	29896.398438	1414
3794	29833.787109	1415
1780	29820.740234	1416
520	29747.833984	1417
10300	29726.445312	1418
1553	29670.408203	1419
880	29622.945312	1420
5347	29614.208984	1421
3376	29569.021484	1422
8509	29523.011719	1423
445	29504.017578	1424
4552	29470.830078	1425
811	29463.642578	1426
1151	29450.326172	1427
10987	29444.628906	1428
2182	29434.859375	1429
3543	29392.773438	1430
5509	29386.048828	1431
591	29359.003906	1432
334	29279.160156	1433
1063	29278.828125	1434
1516	29225.404297	1435
10437	29216.642578	1436
587	29211.197266	1437
2627	29185.015625	1438
5742	29105.824219	1439
79	29068.281250	1440
4570	29022.271484	1441
6343	29011.609375	1442
491	28939.755859	1443
11521	28928.226562	1444
356	28765.740234	1445
8769	28751.974609	1446
11832	28672.970703	1447
4065	28672.308594	1448
7038	28670.777344	1449
976	28643.480469	1450
1787	28527.916016	1451
1054	28490.140625	1452
7521	28458.583984	1453
1720	28450.777344	1454
3052	28448.162109	1455
6686	28423.015625	1456
1847	28391.216797	1457
3743	28381.986328	1458
4076	28326.232422	1459
9312	28318.621094	1460
3950	28295.740234	1461
2	28266.417969	1462
11221	28259.566406	1463
12048	28244.240234	1464
4015	28243.753906	1465
6010	28240.037109	1466
596	28234.406250	1467
8717	28208.281250	1468
1001	28192.998047	1469
6450	28185.318359	1470
8369	28159.158203	1471
4231	28141.007812	1472
5690	28138.449219	1473
9171	28132.490234	1474
11023	28121.800781	1475
5331	28095.576172	1476
5631	28053.892578	1477
5910	28026.667969	1478
3232	28002.082031	1479
8479	27964.271484	1480
814	27961.833984	1481
5859	27954.349609	1482
1585	27917.367188	1483
10076	27892.343750	1484
5926	27889.681641	1485
11083	27879.070312	1486
3072	27851.091797	1487
2609	27844.443359	1488
2345	27838.568359	1489
10337	27803.181641	1490
8361	27786.853516	1491
4650	27773.683594	1492
572	27739.171875	1493
1743	27721.599609	1494
9971	27710.197266	1495
2172	27660.464844	1496
1020	27623.167969	1497
3305	27591.201172	1498
9245	27553.162109	1499
3514	27548.054688	1500
8467	27512.068359	1501
3634	27489.248047	1502
4057	27465.513672	1503
3430	27462.876953	1504
1402	27460.980469	1505
10160	27444.054688	1506
2076	27440.134766	1507
9391	27400.343750	1508
10447	27396.041016	1509
5503	27370.078125	1510
2409	27358.851562	1511
10388	27267.958984	1512
84	27226.148438	1513
1525	27223.640625	1514
853	27218.708984	1515
4567	27216.140625	1516
1975	27179.851562	1517
3750	27172.958984	1518
3575	27170.021484	1519
102	27139.599609	1520
1754	27086.923828	1521
4874	27032.494141	1522
8933	26998.373047	1523
3691	26939.613281	1524
7376	26840.878906	1525
7308	26832.777344	1526
362	26797.626953	1527
1195	26784.638672	1528
6920	26766.218750	1529
6253	26735.783203	1530
6325	26658.593750	1531
4801	26637.732422	1532
2254	26637.300781	1533
3858	26634.169922	1534
862	26605.894531	1535
6492	26572.541016	1536
1002	26551.982422	1537
9070	26542.609375	1538
3323	26502.886719	1539
5287	26484.189453	1540
9031	26445.203125	1541
6911	26368.322266	1542
507	26366.095703	1543
8134	26359.021484	1544
1871	26324.128906	1545
3385	26323.798828	1546
3032	26306.402344	1547
259	26284.406250	1548
2426	26283.333984	1549
9278	26243.462891	1550
127	26238.785156	1551
3266	26201.248047	1552
2014	26198.896484	1553
6612	26198.828125	1554
1994	26186.230469	1555
2798	26146.785156	1556
7861	26145.572266	1557
8571	26127.994141	1558
3701	26099.205078	1559
2228	26091.093750	1560
1015	26075.933594	1561
9298	26027.621094	1562
2325	26025.904297	1563
8041	26023.220703	1564
7433	26012.593750	1565
2523	25997.529297	1566
9429	25994.689453	1567
687	25985.117188	1568
1453	25918.560547	1569
1872	25911.199219	1570
2235	25883.722656	1571
3826	25882.982422	1572
9358	25875.939453	1573
3203	25859.791016	1574
5665	25819.154297	1575
1399	25792.224609	1576
1328	25754.740234	1577
1466	25738.794922	1578
256	25728.953125	1579
2682	25716.488281	1580
1344	25715.412109	1581
2918	25690.427734	1582
2096	25679.945312	1583
8711	25661.511719	1584
1003	25647.910156	1585
10640	25568.923828	1586
6071	25546.587891	1587
4666	25542.933594	1588
4564	25540.644531	1589
1359	25531.787109	1590
6883	25521.806641	1591
1860	25503.861328	1592
9117	25475.666016	1593
2324	25448.941406	1594
3598	25429.326172	1595
6416	25375.109375	1596
5200	25361.486328	1597
2320	25346.576172	1598
2724	25346.531250	1599
2169	25336.794922	1600
4411	25270.839844	1601
7128	25226.535156	1602
1972	25129.865234	1603
2269	25120.882812	1604
1353	25081.472656	1605
4777	25071.937500	1606
5801	25055.867188	1607
1180	25044.748047	1608
1349	24997.982422	1609
7316	24989.673828	1610
167	24968.769531	1611
4914	24967.191406	1612
6667	24954.671875	1613
4142	24935.083984	1614
60	24921.472656	1615
1077	24908.794922	1616
4937	24882.226562	1617
12164	24879.718750	1618
12114	24879.718750	1619
10405	24879.718750	1620
7192	24879.718750	1621
4067	24879.718750	1622
5991	24874.056641	1623
492	24856.388672	1624
271	24840.384766	1625
2396	24816.599609	1626
8810	24794.964844	1627
10369	24776.886719	1628
6881	24745.011719	1629
4626	24727.900391	1630
230	24717.500000	1631
5703	24705.087891	1632
1459	24702.703125	1633
2087	24697.810547	1634
4852	24639.621094	1635
11600	24631.636719	1636
1282	24629.660156	1637
6892	24583.796875	1638
7557	24555.478516	1639
5412	24551.017578	1640
11025	24540.642578	1641
1025	24529.484375	1642
1777	24501.402344	1643
7237	24487.390625	1644
857	24473.232422	1645
2885	24472.931641	1646
9607	24449.412109	1647
3854	24396.750000	1648
3581	24349.632812	1649
327	24322.937500	1650
2803	24320.142578	1651
359	24315.982422	1652
3218	24271.865234	1653
5540	24244.566406	1654
1021	24239.861328	1655
11229	24203.886719	1656
9547	24198.455078	1657
8818	24178.001953	1658
8952	24111.953125	1659
5369	24096.824219	1660
1247	24066.164062	1661
90	24010.826172	1662
7103	23961.931641	1663
802	23934.625000	1664
8019	23903.007812	1665
5292	23902.933594	1666
2348	23891.951172	1667
1012	23891.066406	1668
1139	23890.912109	1669
911	23847.724609	1670
10367	23819.318359	1671
673	23801.451172	1672
9135	23754.406250	1673
5473	23750.527344	1674
2747	23736.861328	1675
11714	23731.767578	1676
2956	23711.683594	1677
4477	23677.802734	1678
7304	23675.988281	1679
6968	23671.128906	1680
7679	23628.025391	1681
4198	23627.050781	1682
12014	23625.117188	1683
6234	23623.349609	1684
1396	23617.910156	1685
3962	23615.535156	1686
3606	23528.029297	1687
6746	23519.613281	1688
3065	23513.068359	1689
709	23510.488281	1690
8389	23494.380859	1691
349	23417.207031	1692
9626	23402.402344	1693
6500	23390.261719	1694
12060	23374.449219	1695
929	23364.310547	1696
6980	23363.904297	1697
3312	23357.994141	1698
11831	23335.878906	1699
1374	23332.156250	1700
3863	23321.906250	1701
5373	23214.236328	1702
358	23188.478516	1703
7608	23157.585938	1704
2307	23147.359375	1705
10385	23116.205078	1706
3879	23109.664062	1707
1120	23055.480469	1708
4030	23027.861328	1709
1093	23023.710938	1710
6362	23010.796875	1711
3377	22939.177734	1712
582	22839.533203	1713
2978	22804.490234	1714
2002	22800.701172	1715
8451	22790.642578	1716
6446	22787.814453	1717
147	22787.519531	1718
303	22778.798828	1719
5319	22773.496094	1720
2606	22761.267578	1721
3442	22757.111328	1722
674	22755.669922	1723
6496	22751.667969	1724
932	22698.371094	1725
2060	22688.220703	1726
3107	22663.078125	1727
2209	22653.435547	1728
4047	22627.390625	1729
4545	22616.953125	1730
2412	22600.234375	1731
4048	22599.693359	1732
6509	22535.363281	1733
513	22534.537109	1734
2921	22529.437500	1735
4609	22513.878906	1736
2079	22468.583984	1737
4795	22440.056641	1738
3030	22436.755859	1739
8951	22407.972656	1740
9864	22404.107422	1741
8387	22365.927734	1742
2912	22310.597656	1743
5867	22307.837891	1744
11238	22165.234375	1745
8217	22164.554688	1746
9392	22150.896484	1747
4044	22114.841797	1748
900	22109.820312	1749
68	22059.324219	1750
2800	22056.373047	1751
4833	22029.900391	1752
1256	21995.507812	1753
829	21989.753906	1754
3116	21980.517578	1755
1291	21979.949219	1756
1381	21967.660156	1757
5843	21951.167969	1758
3381	21924.000000	1759
8619	21923.761719	1760
2874	21901.076172	1761
8431	21876.224609	1762
1095	21862.474609	1763
10381	21859.550781	1764
1252	21840.816406	1765
6913	21812.195312	1766
6872	21788.824219	1767
3466	21779.097656	1768
6085	21754.750000	1769
189	21749.009766	1770
2331	21745.662109	1771
7656	21738.941406	1772
10052	21732.869141	1773
1761	21670.558594	1774
6080	21670.138672	1775
7517	21655.292969	1776
1753	21600.583984	1777
1854	21568.310547	1778
1961	21567.150391	1779
8690	21468.388672	1780
10305	21457.322266	1781
9931	21441.474609	1782
6944	21436.150391	1783
6103	21419.400391	1784
1098	21406.644531	1785
2593	21402.878906	1786
456	21348.361328	1787
5676	21339.146484	1788
10223	21291.164062	1789
1766	21284.947266	1790
1801	21280.771484	1791
7626	21241.439453	1792
9236	21233.341797	1793
2210	21212.259766	1794
9894	21149.423828	1795
944	21142.119141	1796
9003	21128.458984	1797
4095	21119.593750	1798
6927	21098.335938	1799
7062	21063.933594	1800
2791	21048.085938	1801
7287	21046.048828	1802
11395	21026.884766	1803
3629	20951.769531	1804
5999	20939.064453	1805
9088	20929.531250	1806
818	20913.671875	1807
11359	20763.527344	1808
810	20750.884766	1809
3649	20746.818359	1810
10443	20732.666016	1811
9801	20732.322266	1812
111	20728.097656	1813
1136	20714.886719	1814
1776	20712.738281	1815
9777	20709.052734	1816
8873	20706.441406	1817
633	20650.080078	1818
838	20646.417969	1819
332	20641.900391	1820
422	20619.871094	1821
4223	20604.804688	1822
4537	20581.560547	1823
9290	20549.632812	1824
2961	20529.505859	1825
5137	20529.207031	1826
3877	20527.119141	1827
7416	20522.914062	1828
6164	20522.464844	1829
3901	20518.744141	1830
12028	20515.509766	1831
1478	20515.283203	1832
3422	20505.197266	1833
3710	20504.849609	1834
7224	20499.810547	1835
10417	20470.437500	1836
7844	20456.857422	1837
6561	20448.701172	1838
6636	20427.871094	1839
171	20425.150391	1840
4766	20414.636719	1841
1932	20400.429688	1842
1037	20375.001953	1843
731	20356.890625	1844
11020	20337.882812	1845
7164	20324.691406	1846
284	20324.591797	1847
928	20302.033203	1848
7530	20294.820312	1849
11800	20281.292969	1850
1752	20241.312500	1851
4690	20214.177734	1852
9646	20209.695312	1853
2836	20208.300781	1854
1170	20208.251953	1855
564	20202.603516	1856
3837	20202.367188	1857
3788	20197.173828	1858
548	20194.587891	1859
4182	20194.039062	1860
10423	20162.066406	1861
2282	20114.509766	1862
4923	20111.617188	1863
8267	20103.611328	1864
8579	20082.019531	1865
657	20077.341797	1866
503	20056.763672	1867
5136	20042.380859	1868
7163	20026.750000	1869
2464	20025.742188	1870
7682	19976.109375	1871
9338	19973.224609	1872
7278	19964.662109	1873
733	19959.810547	1874
5812	19952.611328	1875
1311	19947.376953	1876
6623	19939.996094	1877
3457	19928.330078	1878
1912	19911.972656	1879
7368	19911.095703	1880
882	19873.550781	1881
8566	19872.378906	1882
7430	19831.462891	1883
7207	19826.027344	1884
6070	19813.513672	1885
2496	19795.591797	1886
939	19791.603516	1887
11536	19749.570312	1888
4985	19749.214844	1889
12169	19723.203125	1890
8188	19707.982422	1891
6050	19662.480469	1892
7172	19590.562500	1893
1589	19580.353516	1894
948	19527.187500	1895
3995	19516.142578	1896
365	19509.482422	1897
947	19488.429688	1898
3780	19461.978516	1899
2066	19431.597656	1900
276	19429.986328	1901
3344	19410.835938	1902
4610	19380.203125	1903
13	19370.707031	1904
8610	19368.626953	1905
2757	19342.041016	1906
2595	19305.894531	1907
5040	19305.457031	1908
9570	19289.515625	1909
242	19281.839844	1910
4586	19252.025391	1911
11424	19251.617188	1912
3294	19247.078125	1913
6662	19243.746094	1914
12376	19240.464844	1915
1770	19231.853516	1916
2206	19227.107422	1917
8592	19217.417969	1918
6077	19181.005859	1919
2756	19159.027344	1920
5288	19150.968750	1921
6129	19147.111328	1922
8398	19131.931641	1923
4479	19124.996094	1924
7068	19118.582031	1925
128	19113.027344	1926
8344	19106.550781	1927
2056	19097.220703	1928
5882	19082.345703	1929
6316	19078.607422	1930
4312	19074.593750	1931
3569	19064.154297	1932
6131	19044.646484	1933
5661	19034.478516	1934
1205	19025.542969	1935
9943	19011.240234	1936
7374	18988.292969	1937
2944	18983.615234	1938
7109	18964.443359	1939
933	18954.976562	1940
4959	18951.234375	1941
3594	18945.460938	1942
4108	18884.785156	1943
313	18861.921875	1944
4152	18834.187500	1945
11552	18823.539062	1946
2898	18813.046875	1947
366	18798.761719	1948
4389	18794.808594	1949
9648	18776.050781	1950
6414	18765.585938	1951
1610	18764.712891	1952
7428	18719.974609	1953
2260	18717.482422	1954
8586	18709.710938	1955
3909	18700.875000	1956
7209	18698.406250	1957
7390	18694.238281	1958
6458	18690.281250	1959
7364	18670.001953	1960
7066	18662.410156	1961
9927	18659.974609	1962
8328	18659.974609	1963
8084	18659.974609	1964
6762	18659.974609	1965
3979	18659.974609	1966
3773	18659.974609	1967
1465	18659.974609	1968
1535	18612.564453	1969
2097	18608.912109	1970
2316	18605.941406	1971
1956	18595.078125	1972
1171	18578.103516	1973
314	18575.626953	1974
5178	18559.222656	1975
5308	18555.197266	1976
4753	18510.283203	1977
656	18504.488281	1978
1532	18502.212891	1979
3840	18492.119141	1980
3296	18463.728516	1981
7426	18452.533203	1982
1667	18428.142578	1983
3626	18413.169922	1984
7619	18401.972656	1985
10598	18363.185547	1986
11503	18358.041016	1987
6554	18332.398438	1988
5593	18309.583984	1989
2474	18308.253906	1990
11785	18294.871094	1991
1823	18219.693359	1992
